DVDRef,TapeLength,EffectiveLength,MaleFemaleOverlap,FemaleFeedCount,MaleFeedCount,FemaleFeedTime,FemaleNonFeedTime,MaleFeedTime,MaleNonFeedTime
4564,90,88.80000305,2.200000048,26,12,32.70000076,,9.199999809,
4565,90,87.80000305,2,20,51,35.09999847,,14.60000038,
4566,90,89.30000305,2.099999905,14,15,20.60000038,,7.5,
4569,90,87.5,1.100000024,19,25,23.29999924,,18.70000076,
4572,85,83.80000305,0,31,9,17,,2.400000095,
4574,90,89.09999847,3.200000048,33,34,25,,8,
4575,74.30000305,61.79999924,0,19,2,30.39999962,,0.200000003,
4576,90,84.19999695,1.799999952,15,10,49.79999924,,4.5,
4581,90,89,0,40,,17.89999962,,,
4582,90,90,8.199999809,7,5,47.09999847,,33,
4584,90,89.30000305,0,19,16,24.79999924,,3.299999952,
4589,90,88.19999695,2.900000095,23,17,31.89999962,,25.20000076,
4590,90,89.19999695,3.099999905,8,11,55.5,,25,
4591,90,89.19999695,0,38,21,20.39999962,,6.199999809,
4592,90,88.19999695,2.099999905,12,16,31.20000076,,28.5,
4595,87.30000305,84.09999847,0,15,12,8,,7,
4599,59.59999847,56.29999924,0,24,10,8.300000191,,2.5,
4601,90,87.40000153,0.699999988,34,51,18,,10.60000038,
4603,90,86.80000305,1.100000024,15,19,21.79999924,,7.400000095,
4604,90,90,0.600000024,12,13,39.90000153,,32,
4605,90,83.30000305,0,6,9,24.20000076,,10.89999962,
4612,90,81.59999847,0.300000012,20,22,13,,3.900000095,
4616,90,83.30000305,0,7,40,1.200000048,,18,
4625,90,88.69999695,0.300000012,20,15,13.80000019,,11.10000038,
4626,90,85.19999695,0.100000001,17,11,43,,6.099999905,
4628,90,87.5,5.900000095,6,7,32.70000076,,40,
4631,90,86.19999695,0,10,8,36.79999924,,47.40000153,
4636,90,89.09999847,0.300000012,23,19,28.79999924,,29.89999962,
4638,90,87.69999695,3.200000048,4,10,17.5,,24.29999924,
4639,90,78.80000305,0,9,7,3,,1.399999976,
4652,90,86.19999695,0,,11,,,52.59999847,
4655,90,89.09999847,0.100000001,26,11,41,,8,
4656,84.30000305,82.19999695,2.599999905,11,14,39.29999924,,23,
4663,90,88.09999847,0,14,11,28.20000076,,17.29999924,
4665,90,85.09999847,0,11,1,3.900000095,,0.200000003,
4666,90,87.5,0,18,9,19.10000038,,17.89999962,
4669,90,88.30000305,0.400000006,34,24,18.70000076,,16.39999962,
4676,90,86.69999695,2.700000048,11,11,47.20000076,,28.70000076,
4684,90,88,0.100000001,45,10,17.70000076,,3.099999905,
4685,90,88.30000305,0.200000003,28,23,7.599999905,,1.799999952,
4687,90,87.90000153,0.100000001,20,21,12.89999962,,7.300000191,
4689,90,77.30000305,0,7,4,32.79999924,,18.20000076,
4691,90,88.90000153,0.400000006,18,16,13.80000019,,19.89999962,
4692,90,84.69999695,0,10,15,11.69999981,,2.900000095,
4695,90,88.90000153,0.200000003,10,6,12.69999981,,5.5,
4696,90,87.69999695,0.400000006,11,5,46.79999924,,15,
4699,90,89,0.5,9,11,50.90000153,,17,
4703,90,87.80000305,0.200000003,17,16,20.39999962,,2.599999905,
4705,90,60.40000153,0,5,,27.89999962,,,
4706,90,89.19999695,0.699999988,11,20,35.29999924,,8.600000381,
4709,90,88.80000305,0.300000012,13,19,28.79999924,,5.800000191,
4712,90,86.80000305,0,11,7,44.79999924,,3.799999952,
4715,90,90,1.100000024,9,9,37.59999847,,8.699999809,
4717,90,89,0,19,5,8.5,,1.200000048,
4720,90,84.40000153,0,3,4,1.5,,1.799999952,
4722,90,88,0.200000003,10,35,10.39999962,,14.30000019,
4724,90,81.5,0,5,8,4.699999809,,2.5,
4726,90,87.09999847,1.899999976,12,15,45.29999924,,11.39999962,
4727,90,88.09999847,1.899999976,9,14,40.90000153,,11.39999962,
4728,90,88.59999847,0.5,20,18,26.60000038,,29.20000076,
4729,90,89,1.100000024,12,11,42.20000076,,9.600000381,
4733,90,89.30000305,0,9,,24.39999962,,,
4735,90,88.09999847,0.300000012,13,15,13.30000019,,3,
4736,90,90,0.400000006,19,16,27.5,,34.5,
4737,90,88.90000153,0.100000001,15,34,18.60000038,,12.10000038,
4738,90,85.90000153,0.200000003,15,15,25.60000038,,8.100000381,
4740,90,89,0.800000012,12,15,54.40000153,,1.5,
4742,90,86.59999847,0.300000012,10,11,34.79999924,,30.70000076,
4743,90,82,0.600000024,11,20,18.39999962,,6.300000191,
4745,90,90,0.300000012,11,12,36.20000076,,14.19999981,
4748,90,69.90000153,0.200000003,11,20,4.699999809,,2.799999952,
4750,90,88.90000153,0.400000006,14,7,39.40000153,,12.39999962,
4752,90,70.19999695,0.699999988,5,10,32.79999924,,11,
4753,90,88.19999695,0.400000006,12,21,17.5,,5.099999905,
4755,90,89,0.300000012,14,17,16.29999924,,10.89999962,
4756,90,88.19999695,0.100000001,20,7,14.89999962,,1.700000048,
4759,90,88.40000153,0,21,5,52.70000076,,5.400000095,
4760,90,88,0.100000001,21,12,27.5,,17.29999924,
4762,90,83.19999695,0,11,3,49.5,,3.200000048,
4764,90,88.30000305,1.299999952,12,6,37.79999924,,11.30000019,
4765,90,88.59999847,0.899999976,15,11,26.39999962,,2.099999905,
4768,90,89.40000153,0,8,19,13.39999962,,6.099999905,
4772,90,88.30000305,0,31,9,22.5,,4.599999905,
4776,90,79.90000153,0,5,5,6.900000095,,0.400000006,
4778,90,83.90000153,0,7,6,40.29999924,,8,
4780,90,87.5,0,16,4,39.5,,3.700000048,
4781,90,86.30000305,0.400000006,14,20,16.70000076,,2.099999905,
4784,90,87.69999695,0.400000006,28,8,16.20000076,,2.099999905,
4786,90,88.09999847,0,3,4,39.29999924,,0.200000003,
4787,90,85.09999847,0,8,4,45.09999847,,9,
4793,90,88.19999695,0,18,,51.20000076,,,
4794,90,88.19999695,1.100000024,14,14,48,,23.40999985,
4795,90,88.5,0.5,7,7,32.90000153,,28.79999924,
4805,90,87.80000305,2.299999952,7,12,57,,29.20000076,
4806,90,87.40000153,1.200000048,9,7,51.09999847,,33.90000153,
4816,90,89.09999847,0,25,,56.40000153,,,
4818,90,87.90000153,0,15,1,22.10000038,,0.699999988,
4823,90,90,0.100000001,6,6,55.90000153,,30.79999924,
4835,90,89.30000305,0.800000012,15,18,38.79999924,,28.5,
4836,90,88.5,0.300000012,15,20,55,,18.79999924,
4842,90,86.90000153,0.800000012,8,11,49.20000076,,5.800000191,
4845,90,82.69999695,1,14,22,32.09999847,,17.10000038,
4846,90,86.69999695,0.400000006,19,23,18.20000076,,3.799999952,
4847,90,86.90000153,0.699999988,38,29,20.20000076,,7.199999809,
4852,90,88.19999695,0,37,,42.5,,,
4860,90,89.40000153,0.400000006,15,14,34.59999847,,29.60000038,
4861,90,88.5,0,18,10,11.89999962,,2.900000095,
4862,90,89.09999847,3.799999952,13,11,49.90000153,,34.79999924,
4866,90,87.80000305,3.200000048,9,26,28.39999962,,42.29999924,
4867,90,89.5,0.400000006,23,16,60.09999847,,11,
4871,90,90,0,23,12,12,,2,
4872,90,89.19999695,1.700000048,27,20,30.70000076,,22.5,
4876,90,88.59999847,2,10,20,25.79999924,,21.5,0.400000006
4879,90,89.40000153,0.100000001,11,24,6.400000095,,7,
4880,90,88.90000153,0,26,3,43.20000076,,0.300000012,
4883,90,88.59999847,1.799999952,11,21,38.79999924,,20.89999962,
4889,90,86.90000153,0.899999976,15,30,18.20000076,0.100000001,13.19999981,0.100000001
4890,90,88.09999847,0.100000001,15,18,40,,33.09999847,
4891,90,89,0.600000024,14,11,32.90000153,,20.5,
4897,90,85.90000153,1.200000048,9,19,43,,24.70000076,
4898,90,86.09999847,1.299999952,9,8,54.59999847,,23.39999962,
4903,90,81.69999695,0,20,15,15,,2.5,
4910,90,86.69999695,0,17,,44.20000076,,,
4911,90,87.40000153,0,21,12,17.70000076,,1.5,
4915,90,85.90000153,0,39,25,35.29999924,,8.600000381,
4916,90,88.30000305,2.099999905,20,21,35.40000153,,34.40000153,
4917,90,88.69999695,0,31,,43.29999924,0.400000006,,
4924,90,87.40000153,0.5,6,9,41.5,1.200000048,28.29999924,0.699999988
4925,90,82.59999847,0,4,3,5.400000095,17,0.899999976,4.769999981
4926,90,86.59999847,0,9,6,54.5,0.200000003,13,1.100000024
4927,90,89.09999847,0.200000003,11,7,61.29999924,1.200000048,16.29999924,1.299999952
4928,90,70,0,1,,0.400000006,,,0.100000001
4934,90,86,0,15,,60.70000076,,,
4940,90,84.5,0,33,8,37.79999924,0.200000003,2.400000095,0.300000012
4943,90,86.80000305,0.300000012,22,5,49.09999847,2.799999952,0.800000012,4.699999809
4944,90,88,0,22,,48.70000076,0.400000006,,
4945,90,90,0,15,,60.59999847,0.699999988,,
4946,26,23,0,4,,21.39999962,,,
4949,86.5,82.59999847,0,24,1,27.79999924,3.200000048,0.200000003,
4951,88.5,85.30000305,1,12,10,37,1.100000024,24.10000038,0.200000003
4953,90,83.59999847,0,22,1,27.70000076,,0.100000001,0.100000001
4954,90,87,2.099999905,10,23,24.60000038,1,34.40000153,2.799999952
4955,90,90,0.600000024,20,10,23.5,0.300000012,8.5,3
4956,90,88.5,0.400000006,13,9,34.20000076,0.400000006,30.39999962,0.5
4957,90,88,0.699999988,17,18,29.70000076,,9.5,0.200000003
4963,90,90,0,40,,12.69999981,3.799999952,,
4964,90,75.80000305,0.100000001,7,8,1.299999952,1.200000048,1.700000048,0.300000012
4965,90,89.90000153,1,33,45,21.10000038,0.300000012,20,0.800000012
4966,90,89,0.899999976,14,30,27.39999962,2.299999952,7.400000095,1.899999976
4968,90,85.40000153,0.300000012,29,11,43.09999847,0.300000012,3.799999952,3.099999905
4971,90,80.40000153,0.200000003,10,9,27.79999924,0.100000001,26.5,3.900000095
4972,90,88.19999695,0.600000024,11,23,27,1.600000024,10.69999981,0.800000012
4973,90,90,0.400000006,25,11,34.09999847,0.100000001,16.29999924,0.400000006
4974,90,89.59999847,1,16,20,38.79999924,0.699999988,19.10000038,6.199999809
4976,90,86.40000153,0.600000024,16,13,52.29999924,1.799999952,3.700000048,5.199999809
4977,90,89.69999695,1.700000048,43,39,18.39999962,0.100000001,8.5,0.899999976
4978,90,88.09999847,0,7,10,16.89999962,,25.70000076,1.5
4979,90,84.19999695,0.899999976,31,15,17,0.5,5.199999809,0.800000012
4980,90,86.40000153,0.600000024,38,32,8.399999619,0.300000012,5.900000095,
4983,90,86.90000153,0.600000024,11,16,53.09999847,,8.100000381,3.799999952
4984,90,88.90000153,1.200000048,30,28,25.60000038,0.600000024,9.399999619,1.200000048
4986,90,84.5,0,29,,32.90000153,3.5,,
4987,90,83.80000305,0,13,23,8.300000191,1.799999952,7.099999905,4
4988,90,88.80000305,1.100000024,18,27,18.29999924,2.200000048,12.60000038,0.100000001
4990,90,88.80000305,0,24,28,16.70000076,4.599999905,7.900000095,10.60000038
4991,90,89,0,29,9,6.199999809,5.400000095,1.299999952,0.600000024
4993,90,83.59999847,0,18,,43.70000076,1.600000024,,
4995,90,84.19999695,0,10,16,1.700000048,,3.099999905,0.300000012
5001,90,85.09999847,0,32,5,29,0.200000003,1.200000048,0.400000006
5003,90,88.19999695,0,15,16,13.80000019,,5.300000191,15.80000019
5006,87,85.90000153,0.200000003,27,27,21.20000076,0.100000001,11.60000038,3
5012,90,90,0.899999976,26,22,24.60000038,0.600000024,5.400000095,0.100000001
5013,90,88.30000305,3.599999905,16,25,43,1.299999952,26,1.200000048
5017,90,88.5,0.100000001,18,14,32.59999847,,19.39999962,0.400000006
5018,90,89.09999847,0.400000006,31,6,10.19999981,1.100000024,1,0.600000024
5019,89,86.5,0,16,2,56.59999847,0.300000012,0.699999988,0.699999988
5022,90,87.69999695,0,,24,,,37.79999924,0.600000024
5023,90,89.59999847,8,21,22,47.59999847,1.299999952,24.70000076,0.5
5026,90,88.5,0,12,10,39.5,0.100000001,33,0.800000012
5027,90,90,1.200000048,21,25,23.10000038,0.100000001,14.80000019,31.10000038
5030,90,89.40000153,0.300000012,29,10,33.59999847,0.899999976,4.800000191,2.299999952
5031,90,84.09999847,0.5,12,2,36.5,0.300000012,0.600000024,0.300000012
5032,90,88.90000153,0,20,1,41.70000076,,0.100000001,
5035,90,88.5,0.600000024,20,16,26.29999924,0.300000012,13.80000019,2.5
5036,90,90,0.5,21,22,15.69999981,1.600000024,4,1.899999976
5037,90,88.40000153,0,,26,,,5.800000191,0.100000001
5039,90,90,2.700000048,38,17,50.59999847,1.299999952,7.900000095,5
5040,90,86.59999847,0,19,3,15.5,0.200000003,0.600000024,
5043,90,87.90000153,0,27,,34.09999847,0.800000012,,
5044,90,90,0,41,3,29,4.300000191,0.699999988,17.5
5050,90,87.80000305,0,51,6,19.5,0.100000001,2.599999905,0.699999988
5051,90,89.59999847,0,,34,,,21,0.200000003
5052,90,86.5,0.100000001,18,16,4.900000095,0.300000012,36.5,0.100000001
5053,90,84.69999695,0.100000001,14,16,28.20000076,,13.5,
5055,90,90,0.400000006,29,24,11,0.5,7.900000095,1
5058,90,87.30000305,0.200000003,15,26,9.600000381,0.600000024,7.099999905,1.5
5060,90,89.19999695,0,19,11,26.10000038,1.799999952,2.799999952,1.700000048
5062,90,88.09999847,1,9,8,54.29999924,0.800000012,10.69999981,3.200000048
5063,90,87.30000305,0,11,7,47.79999924,,21.29999924,0.800000012
5064,90,88.69999695,0,,61,,,23.70000076,0.100000001
5065,90,87.40000153,0.100000001,31,22,19.10000038,,7.400000095,0.200000003
5066,90,86.59999847,0,26,4,19.70000076,1.600000024,1.100000024,0.100000001
5070,90,81.19999695,0.200000003,14,23,11.60000038,0.699999988,12.19999981,2.400000095
5073,90,80.80000305,0,35,2,21.79999924,0.800000012,0.300000012,
5074,90,85.69999695,0,31,4,15.69999981,0.300000012,0.800000012,
5075,90,86.80000305,1.700000048,11,13,41.90000153,1.200000048,33.59999847,2
5078,90,88.5,0.200000003,39,14,31.79999924,1.799999952,4.400000095,0.800000012
5139,90,85.40000153,0.400000006,57,25,12.5,,4.699999809,
5140,90,88,0,17,,43.79999924,,,
5141,90,88.40000153,0.100000001,8,16,11.80000019,,26.29999924,
5142,90,88.80000305,0,16,14,32.09999847,,24.20000076,
5147,93.69999695,91.19999695,0,33,,27.20000076,4.300000191,,
