"","Frame","Clock","x","y","h","w","label","score","FileName","diff","Event"
"1051",125983,"1:23:59",871,479,238,177,"Negative",0.9999999,"VT0139_S1_VP11_20190611",43,110
"1052",125983,"1:23:59",587,123,597,338,"Negative",0.8879055,"VT0139_S1_VP11_20190611",0,110
"1053",125984,"1:23:59",590,4,716,470,"Negative",0.7312334,"VT0139_S1_VP11_20190611",1,110
"1054",125985,"1:23:59",695,14,197,534,"Negative",0.88657165,"VT0139_S1_VP11_20190611",1,110
"1055",125991,"1:23:59",651,0,720,604,"Negative",0.61167836,"VT0139_S1_VP11_20190611",6,110
"1056",125995,"1:23:59",725,0,291,540,"Negative",0.8975321,"VT0139_S1_VP11_20190611",4,110
"1057",128501,"1:25:40",967,266,448,313,"Positive",0.8221851,"VT0139_S1_VP11_20190611",2506,111
"1058",128502,"1:25:40",786,232,462,363,"Positive",0.6754481,"VT0139_S1_VP11_20190611",1,111
"1059",128503,"1:25:40",656,133,557,530,"Positive",0.7302702,"VT0139_S1_VP11_20190611",1,111
"1060",128504,"1:25:40",674,51,576,600,"Positive",0.9607532,"VT0139_S1_VP11_20190611",1,111
"1061",128505,"1:25:40",674,123,378,345,"Positive",0.99005616,"VT0139_S1_VP11_20190611",1,111
"1062",128506,"1:25:40",634,73,374,402,"Positive",0.99999607,"VT0139_S1_VP11_20190611",1,111
"1063",128507,"1:25:40",632,120,335,261,"Positive",0.9641049,"VT0139_S1_VP11_20190611",1,111
"1064",128693,"1:25:47",729,168,326,243,"Positive",0.9891192,"VT0139_S1_VP11_20190611",186,112
"1065",128694,"1:25:47",656,181,443,544,"Positive",0.582092,"VT0139_S1_VP11_20190611",1,112
"1066",128694,"1:25:47",672,243,275,185,"Negative",0.8052263,"VT0139_S1_VP11_20190611",0,112
"1067",128695,"1:25:47",665,185,448,587,"Positive",0.99018294,"VT0139_S1_VP11_20190611",1,112
"1068",128696,"1:25:47",672,131,444,560,"Positive",0.9644232,"VT0139_S1_VP11_20190611",1,112
"1069",128697,"1:25:47",722,48,504,428,"Positive",0.9999982,"VT0139_S1_VP11_20190611",1,112
"1070",128699,"1:25:47",791,114,333,349,"Positive",0.999997,"VT0139_S1_VP11_20190611",2,112
"1071",128700,"1:25:48",1036,192,169,151,"Negative",0.99815196,"VT0139_S1_VP11_20190611",1,112
"1072",128700,"1:25:48",740,111,142,213,"Negative",0.9334866,"VT0139_S1_VP11_20190611",0,112
"1073",128727,"1:25:49",711,373,127,174,"Positive",0.6571116,"VT0139_S1_VP11_20190611",27,NA
"1074",128728,"1:25:49",704,286,207,153,"Positive",0.8973872,"VT0139_S1_VP11_20190611",1,NA
"1075",128895,"1:25:55",935,138,105,110,"Positive",0.99947816,"VT0139_S1_VP11_20190611",167,113
"1076",128902,"1:25:56",945,185,116,101,"Positive",0.8988961,"VT0139_S1_VP11_20190611",7,113
"1077",128903,"1:25:56",802,148,252,244,"Positive",0.95263,"VT0139_S1_VP11_20190611",1,113
"1078",128910,"1:25:56",912,205,96,152,"Negative",0.90692186,"VT0139_S1_VP11_20190611",7,113
"1079",128913,"1:25:56",707,354,136,122,"Negative",0.9997553,"VT0139_S1_VP11_20190611",3,113
"1080",128913,"1:25:56",877,215,176,226,"Negative",0.66025525,"VT0139_S1_VP11_20190611",0,113
"1081",128914,"1:25:56",721,233,269,415,"Positive",0.99330586,"VT0139_S1_VP11_20190611",1,113
"1082",128915,"1:25:56",733,246,248,443,"Negative",0.632059,"VT0139_S1_VP11_20190611",1,113
"1083",128917,"1:25:56",793,160,560,487,"Positive",0.87820536,"VT0139_S1_VP11_20190611",2,113
"1084",128917,"1:25:56",1220,352,161,60,"Positive",0.54392284,"VT0139_S1_VP11_20190611",0,113
"1085",128918,"1:25:56",901,323,392,379,"Negative",0.91359687,"VT0139_S1_VP11_20190611",1,113
"1086",130511,"1:27:00",620,469,246,248,"Positive",0.99840826,"VT0139_S1_VP11_20190611",1593,114
"1087",130512,"1:27:00",584,331,363,536,"Negative",0.52533984,"VT0139_S1_VP11_20190611",1,114
"1088",130513,"1:27:00",579,175,502,481,"Positive",0.9217038,"VT0139_S1_VP11_20190611",1,114
"1089",130514,"1:27:00",673,195,385,204,"Positive",0.9949226,"VT0139_S1_VP11_20190611",1,114
"1090",130514,"1:27:00",670,31,240,209,"Positive",0.8233315,"VT0139_S1_VP11_20190611",0,114
"1091",130516,"1:27:00",673,0,217,137,"Negative",0.6152252,"VT0139_S1_VP11_20190611",2,114
"1092",130560,"1:27:02",329,0,174,398,"Positive",0.70939666,"VT0139_S1_VP11_20190611",44,115
"1093",130561,"1:27:02",391,575,108,90,"Negative",1,"VT0139_S1_VP11_20190611",1,115
"1094",130561,"1:27:02",422,0,241,361,"Positive",0.97126883,"VT0139_S1_VP11_20190611",0,115
"1095",130562,"1:27:02",537,25,425,297,"Positive",0.8483933,"VT0139_S1_VP11_20190611",1,115
"1096",130564,"1:27:02",644,100,508,371,"Positive",0.99987996,"VT0139_S1_VP11_20190611",2,115
"1097",130565,"1:27:02",668,87,351,477,"Positive",0.99972886,"VT0139_S1_VP11_20190611",1,115
"1098",130566,"1:27:02",780,84,496,325,"Positive",0.99996555,"VT0139_S1_VP11_20190611",1,115
"1099",130567,"1:27:02",774,285,270,166,"Positive",0.9118767,"VT0139_S1_VP11_20190611",1,115
"1100",130568,"1:27:02",695,143,358,451,"Positive",0.9999629,"VT0139_S1_VP11_20190611",1,115
"1101",130570,"1:27:02",946,112,130,138,"Positive",0.9790323,"VT0139_S1_VP11_20190611",2,115
"1102",130592,"1:27:03",655,173,362,431,"Positive",0.9209454,"VT0139_S1_VP11_20190611",22,116
"1103",130594,"1:27:03",666,170,331,362,"Positive",0.7942708,"VT0139_S1_VP11_20190611",2,116
"1104",130596,"1:27:03",706,173,336,382,"Positive",0.83466095,"VT0139_S1_VP11_20190611",2,116
"1105",130597,"1:27:03",724,200,363,410,"Positive",0.98047227,"VT0139_S1_VP11_20190611",1,116
"1106",130599,"1:27:03",1049,242,136,118,"Negative",0.99998796,"VT0139_S1_VP11_20190611",2,116
"1107",130599,"1:27:03",813,133,197,191,"Positive",0.7928789,"VT0139_S1_VP11_20190611",0,116
"1108",130867,"1:27:14",819,273,238,165,"Positive",0.66502017,"VT0139_S1_VP11_20190611",268,117
"1109",130868,"1:27:14",752,310,197,220,"Positive",0.96033514,"VT0139_S1_VP11_20190611",1,117
"1110",130869,"1:27:14",753,160,332,226,"Positive",0.99065816,"VT0139_S1_VP11_20190611",1,117
"1111",130870,"1:27:14",761,291,180,213,"Negative",0.8117184,"VT0139_S1_VP11_20190611",1,117
"1112",130871,"1:27:14",756,235,249,223,"Positive",0.91437143,"VT0139_S1_VP11_20190611",1,117
"1113",130873,"1:27:14",782,206,243,194,"Positive",0.95573896,"VT0139_S1_VP11_20190611",2,117
"1114",130874,"1:27:14",807,192,261,169,"Positive",0.548541,"VT0139_S1_VP11_20190611",1,117
"1115",130879,"1:27:15",864,208,131,156,"Negative",0.763036,"VT0139_S1_VP11_20190611",5,117
"1116",130880,"1:27:15",898,197,90,118,"Negative",0.8592648,"VT0139_S1_VP11_20190611",1,117
"1117",132610,"1:28:24",622,571,149,451,"Negative",0.6927647,"VT0139_S1_VP11_20190611",1730,NA
"1118",132717,"1:28:28",156,472,248,315,"Positive",0.519439,"VT0139_S1_VP11_20190611",107,118
"1119",132718,"1:28:28",164,428,292,448,"Positive",0.5917661,"VT0139_S1_VP11_20190611",1,118
"1120",132721,"1:28:28",615,270,417,244,"Positive",0.99985623,"VT0139_S1_VP11_20190611",3,118
"1121",132721,"1:28:28",526,345,305,132,"Negative",0.82932425,"VT0139_S1_VP11_20190611",0,118
"1122",132722,"1:28:28",495,200,428,554,"Positive",0.9134907,"VT0139_S1_VP11_20190611",1,118
"1123",132723,"1:28:28",576,93,483,488,"Positive",0.9996338,"VT0139_S1_VP11_20190611",1,118
"1124",132724,"1:28:28",658,91,427,304,"Positive",0.99999034,"VT0139_S1_VP11_20190611",1,118
"1125",132725,"1:28:29",671,391,111,92,"Negative",0.9939839,"VT0139_S1_VP11_20190611",1,118
"1126",132725,"1:28:29",800,108,230,349,"Positive",0.9647227,"VT0139_S1_VP11_20190611",0,118
"1127",132725,"1:28:29",715,129,194,400,"Positive",0.90578145,"VT0139_S1_VP11_20190611",0,118
"1128",132726,"1:28:29",704,105,369,293,"Positive",0.9921698,"VT0139_S1_VP11_20190611",1,118
"1129",132728,"1:28:29",677,72,236,313,"Negative",0.7361158,"VT0139_S1_VP11_20190611",2,118
"1130",132729,"1:28:29",672,121,325,371,"Positive",0.89252967,"VT0139_S1_VP11_20190611",1,118
"1131",132730,"1:28:29",671,118,422,516,"Positive",0.9858732,"VT0139_S1_VP11_20190611",1,118
"1132",132731,"1:28:29",882,167,281,302,"Positive",0.9908913,"VT0139_S1_VP11_20190611",1,118
"1133",132732,"1:28:29",791,0,337,234,"Positive",0.7374219,"VT0139_S1_VP11_20190611",1,118
"1134",132737,"1:28:29",865,323,171,87,"Negative",0.9168983,"VT0139_S1_VP11_20190611",5,118
"1135",132786,"1:28:31",387,141,579,690,"Positive",0.9505369,"VT0139_S1_VP11_20190611",49,NA
"1136",132834,"1:28:33",910,79,167,135,"Positive",0.9831535,"VT0139_S1_VP11_20190611",48,119
"1137",132835,"1:28:33",768,89,431,312,"Positive",0.9999962,"VT0139_S1_VP11_20190611",1,119
"1138",132836,"1:28:33",751,66,441,409,"Positive",0.97570735,"VT0139_S1_VP11_20190611",1,119
"1139",132837,"1:28:33",656,2,601,618,"Positive",0.9954287,"VT0139_S1_VP11_20190611",1,119
"1140",132838,"1:28:33",658,126,497,512,"Positive",0.73468775,"VT0139_S1_VP11_20190611",1,119
"1141",132839,"1:28:33",640,95,625,640,"Positive",0.97803587,"VT0139_S1_VP11_20190611",1,119
"1142",132840,"1:28:33",1064,527,193,216,"Negative",0.9985103,"VT0139_S1_VP11_20190611",1,119
"1143",132840,"1:28:33",629,98,357,339,"Positive",0.99717534,"VT0139_S1_VP11_20190611",0,119
"1144",132841,"1:28:33",713,212,292,247,"Positive",0.9916809,"VT0139_S1_VP11_20190611",1,119
"1145",132842,"1:28:33",791,197,200,184,"Positive",0.7541888,"VT0139_S1_VP11_20190611",1,119
"1146",132843,"1:28:33",676,72,496,242,"Positive",0.9977718,"VT0139_S1_VP11_20190611",1,119
"1147",132844,"1:28:33",659,335,273,191,"Negative",0.71734375,"VT0139_S1_VP11_20190611",1,119
"1148",132844,"1:28:33",736,0,227,305,"Positive",0.95591706,"VT0139_S1_VP11_20190611",0,119
"1149",132845,"1:28:33",638,389,251,280,"Positive",0.9328473,"VT0139_S1_VP11_20190611",1,119
"1150",132845,"1:28:33",829,46,252,261,"Positive",0.91955495,"VT0139_S1_VP11_20190611",0,119
"1151",132846,"1:28:33",691,173,502,444,"Positive",0.99807054,"VT0139_S1_VP11_20190611",1,119
"1152",132847,"1:28:33",823,609,92,130,"Positive",0.66067773,"VT0139_S1_VP11_20190611",1,119
"1153",132847,"1:28:33",905,262,240,277,"Positive",0.9976941,"VT0139_S1_VP11_20190611",0,119
"1154",132848,"1:28:33",804,273,444,449,"Positive",0.9099429,"VT0139_S1_VP11_20190611",1,119
"1155",132849,"1:28:33",1094,354,366,186,"Positive",0.66765875,"VT0139_S1_VP11_20190611",1,119
"1156",132850,"1:28:34",1137,346,357,143,"Positive",0.84221625,"VT0139_S1_VP11_20190611",1,119
"1157",132851,"1:28:34",1122,326,352,158,"Positive",0.9657696,"VT0139_S1_VP11_20190611",1,119
"1158",132852,"1:28:34",1151,301,372,129,"Negative",0.7086262,"VT0139_S1_VP11_20190611",1,119
"1159",132853,"1:28:34",1131,212,192,131,"Positive",0.63856167,"VT0139_S1_VP11_20190611",1,119
"1160",132854,"1:28:34",1096,220,374,184,"Positive",0.7587069,"VT0139_S1_VP11_20190611",1,119
"1161",132855,"1:28:34",1044,443,111,145,"Negative",0.9932642,"VT0139_S1_VP11_20190611",1,119
"1162",132855,"1:28:34",1032,179,181,197,"Positive",0.923681,"VT0139_S1_VP11_20190611",0,119
"1163",132856,"1:28:34",980,426,110,120,"Negative",0.98272425,"VT0139_S1_VP11_20190611",1,119
"1164",132856,"1:28:34",1011,176,151,182,"Negative",0.93368024,"VT0139_S1_VP11_20190611",0,119
"1165",132857,"1:28:34",990,182,114,92,"Negative",0.94312197,"VT0139_S1_VP11_20190611",1,119
"1166",132861,"1:28:34",650,264,205,196,"Positive",0.5314803,"VT0139_S1_VP11_20190611",4,119
"1167",133043,"1:28:41",930,131,154,112,"Positive",0.99992156,"VT0139_S1_VP11_20190611",182,120
"1168",133057,"1:28:42",678,186,238,376,"Positive",0.9082271,"VT0139_S1_VP11_20190611",14,120
"1169",133058,"1:28:42",776,196,196,296,"Positive",0.96802765,"VT0139_S1_VP11_20190611",1,120
"1170",133059,"1:28:42",674,288,180,110,"Negative",0.9986681,"VT0139_S1_VP11_20190611",1,120
"1171",133059,"1:28:42",861,205,200,225,"Negative",0.815124,"VT0139_S1_VP11_20190611",0,120
"1172",133061,"1:28:42",704,213,276,470,"Positive",0.5284641,"VT0139_S1_VP11_20190611",2,120
"1173",133063,"1:28:42",758,264,456,522,"Positive",0.5709702,"VT0139_S1_VP11_20190611",2,120
"1174",133914,"1:29:16",113,435,285,689,"Negative",0.82303435,"VT0139_S1_VP11_20190611",851,NA
"1175",136171,"1:30:46",0,415,288,442,"Negative",0.7102718,"VT0139_S1_VP11_20190611",2257,121
"1176",136173,"1:30:46",530,280,403,293,"Positive",0.95138013,"VT0139_S1_VP11_20190611",2,121
"1177",136174,"1:30:46",576,203,476,406,"Positive",0.95186293,"VT0139_S1_VP11_20190611",1,121
"1178",136175,"1:30:47",630,60,561,436,"Positive",0.99909425,"VT0139_S1_VP11_20190611",1,121
"1179",136176,"1:30:47",650,120,473,296,"Positive",0.5424206,"VT0139_S1_VP11_20190611",1,121
"1180",136177,"1:30:47",679,121,405,350,"Positive",0.99948764,"VT0139_S1_VP11_20190611",1,121
"1181",136178,"1:30:47",736,150,370,438,"Positive",0.99800533,"VT0139_S1_VP11_20190611",1,121
"1182",136179,"1:30:47",749,189,186,113,"Negative",0.9992926,"VT0139_S1_VP11_20190611",1,121
"1183",136179,"1:30:47",902,241,216,216,"Positive",0.99904567,"VT0139_S1_VP11_20190611",0,121
"1184",136180,"1:30:47",957,201,237,133,"Positive",0.7055901,"VT0139_S1_VP11_20190611",1,121
"1185",136228,"1:30:49",729,154,399,346,"Positive",0.97361064,"VT0139_S1_VP11_20190611",48,122
"1186",136229,"1:30:49",745,206,404,377,"Positive",0.9837531,"VT0139_S1_VP11_20190611",1,122
"1187",136230,"1:30:49",694,149,467,439,"Positive",0.9822222,"VT0139_S1_VP11_20190611",1,122
"1188",136231,"1:30:49",681,159,447,437,"Positive",0.99875605,"VT0139_S1_VP11_20190611",1,122
"1189",136232,"1:30:49",774,255,449,284,"Positive",0.67954844,"VT0139_S1_VP11_20190611",1,122
"1190",136233,"1:30:49",780,280,427,283,"Positive",0.8662878,"VT0139_S1_VP11_20190611",1,122
"1191",136234,"1:30:49",752,545,115,222,"Positive",0.8829752,"VT0139_S1_VP11_20190611",1,122
"1192",136237,"1:30:49",697,204,319,485,"Positive",0.999913,"VT0139_S1_VP11_20190611",3,122
"1193",136240,"1:30:49",762,132,171,212,"Negative",0.8370355,"VT0139_S1_VP11_20190611",3,122
"1194",136318,"1:30:52",777,160,358,268,"Positive",0.9971437,"VT0139_S1_VP11_20190611",78,123
"1195",136319,"1:30:52",781,193,317,299,"Positive",0.67940557,"VT0139_S1_VP11_20190611",1,123
"1196",136320,"1:30:52",687,91,625,439,"Positive",0.9257722,"VT0139_S1_VP11_20190611",1,123
"1197",136321,"1:30:52",722,190,406,495,"Positive",0.9522033,"VT0139_S1_VP11_20190611",1,123
"1198",136322,"1:30:52",771,266,442,375,"Positive",0.96176493,"VT0139_S1_VP11_20190611",1,123
"1199",136322,"1:30:52",1002,452,268,278,"Negative",0.9119254,"VT0139_S1_VP11_20190611",0,123
"1200",136323,"1:30:52",1041,605,115,239,"Negative",0.76721126,"VT0139_S1_VP11_20190611",1,123
"1201",136989,"1:31:19",799,182,538,481,"Positive",0.5248686,"VT0139_S1_VP11_20190611",666,124
"1202",136989,"1:31:19",779,270,285,269,"Negative",0.54643023,"VT0139_S1_VP11_20190611",0,124
"1203",136990,"1:31:19",236,124,596,906,"Positive",0.92017806,"VT0139_S1_VP11_20190611",1,124
"1204",138258,"1:32:10",0,584,136,145,"Negative",0.7873262,"VT0139_S1_VP11_20190611",1268,125
"1205",138259,"1:32:10",13,573,147,265,"Positive",0.7486952,"VT0139_S1_VP11_20190611",1,125
"1206",138260,"1:32:10",138,545,175,285,"Negative",0.8343111,"VT0139_S1_VP11_20190611",1,125
"1207",138262,"1:32:10",414,303,417,404,"Positive",0.9534572,"VT0139_S1_VP11_20190611",2,125
"1208",138264,"1:32:10",634,254,402,236,"Positive",0.6365511,"VT0139_S1_VP11_20190611",2,125
"1209",138265,"1:32:10",649,185,507,287,"Positive",0.5922611,"VT0139_S1_VP11_20190611",1,125
"1210",138266,"1:32:10",741,145,437,352,"Positive",0.99929583,"VT0139_S1_VP11_20190611",1,125
"1211",138267,"1:32:10",661,138,453,462,"Positive",0.999871,"VT0139_S1_VP11_20190611",1,125
"1212",138268,"1:32:10",750,133,395,324,"Positive",0.99531895,"VT0139_S1_VP11_20190611",1,125
"1213",138269,"1:32:10",938,129,197,89,"Negative",0.7630587,"VT0139_S1_VP11_20190611",1,125
"1214",138270,"1:32:10",843,185,362,304,"Positive",0.99702555,"VT0139_S1_VP11_20190611",1,125
"1215",138276,"1:32:11",946,454,147,128,"Positive",0.65004146,"VT0139_S1_VP11_20190611",6,125
"1216",138376,"1:32:15",791,429,91,159,"Positive",0.5331304,"VT0139_S1_VP11_20190611",100,126
"1217",138377,"1:32:15",768,371,144,181,"Positive",0.5920304,"VT0139_S1_VP11_20190611",1,126
"1218",138380,"1:32:15",680,157,337,421,"Positive",0.99379563,"VT0139_S1_VP11_20190611",3,126
"1219",138381,"1:32:15",693,178,314,399,"Positive",0.9730728,"VT0139_S1_VP11_20190611",1,126
"1220",138382,"1:32:15",811,394,133,178,"Positive",0.6591267,"VT0139_S1_VP11_20190611",1,126
"1221",138382,"1:32:15",683,71,214,297,"Positive",0.90580016,"VT0139_S1_VP11_20190611",0,126
"1222",138383,"1:32:15",770,148,150,200,"Positive",0.9999945,"VT0139_S1_VP11_20190611",1,126
"1223",138384,"1:32:15",959,245,214,110,"Negative",0.9999354,"VT0139_S1_VP11_20190611",1,126
"1224",138384,"1:32:15",746,280,146,98,"Positive",0.934726,"VT0139_S1_VP11_20190611",0,126
"1225",138403,"1:32:16",790,204,271,261,"Positive",0.9985158,"VT0139_S1_VP11_20190611",19,126
"1226",138405,"1:32:16",665,160,465,511,"Positive",0.9331648,"VT0139_S1_VP11_20190611",2,126
"1227",138406,"1:32:16",709,152,398,434,"Positive",0.9853893,"VT0139_S1_VP11_20190611",1,126
"1228",138407,"1:32:16",647,339,212,382,"Positive",0.9990061,"VT0139_S1_VP11_20190611",1,126
"1229",138410,"1:32:16",624,373,266,616,"Positive",0.9877066,"VT0139_S1_VP11_20190611",3,126
"1230",138410,"1:32:16",698,42,145,167,"Negative",0.7261683,"VT0139_S1_VP11_20190611",0,126
"1231",138411,"1:32:16",666,333,132,269,"Positive",0.8372847,"VT0139_S1_VP11_20190611",1,126
"1232",138412,"1:32:16",657,342,145,77,"Negative",0.8975901,"VT0139_S1_VP11_20190611",1,126
"1233",138413,"1:32:16",668,382,338,390,"Negative",0.618566,"VT0139_S1_VP11_20190611",1,126
"1234",138414,"1:32:16",648,237,474,462,"Positive",0.8745325,"VT0139_S1_VP11_20190611",1,126
"1235",139691,"1:33:07",27,442,278,312,"Positive",0.99996054,"VT0139_S1_VP11_20190611",1277,127
"1236",139692,"1:33:07",153,477,243,284,"Positive",0.99894196,"VT0139_S1_VP11_20190611",1,127
"1237",139693,"1:33:07",253,489,231,299,"Positive",0.86349815,"VT0139_S1_VP11_20190611",1,127
"1238",139694,"1:33:07",352,514,205,285,"Negative",0.8111933,"VT0139_S1_VP11_20190611",1,127
"1239",139695,"1:33:07",441,474,246,416,"Positive",0.87232536,"VT0139_S1_VP11_20190611",1,127
"1240",139696,"1:33:07",590,270,450,338,"Positive",0.998495,"VT0139_S1_VP11_20190611",1,127
"1241",139697,"1:33:07",665,251,435,312,"Positive",0.7332462,"VT0139_S1_VP11_20190611",1,127
"1242",139698,"1:33:07",661,134,538,324,"Positive",0.6939986,"VT0139_S1_VP11_20190611",1,127
"1243",139699,"1:33:07",679,123,468,350,"Positive",0.7964386,"VT0139_S1_VP11_20190611",1,127
"1244",139700,"1:33:08",756,171,379,285,"Negative",0.57964474,"VT0139_S1_VP11_20190611",1,127
"1245",139701,"1:33:08",807,128,445,386,"Negative",0.8686085,"VT0139_S1_VP11_20190611",1,127
"1246",139702,"1:33:08",675,103,361,496,"Positive",0.99886984,"VT0139_S1_VP11_20190611",1,127
"1247",139703,"1:33:08",732,139,356,202,"Positive",0.9559097,"VT0139_S1_VP11_20190611",1,127
"1248",139704,"1:33:08",711,349,148,180,"Negative",0.9480061,"VT0139_S1_VP11_20190611",1,127
"1249",139706,"1:33:08",735,143,316,345,"Positive",0.98537344,"VT0139_S1_VP11_20190611",2,127
"1250",139709,"1:33:08",958,249,224,192,"Negative",0.9856397,"VT0139_S1_VP11_20190611",3,127
"1251",139709,"1:33:08",679,252,145,115,"Negative",0.7650062,"VT0139_S1_VP11_20190611",0,127
"1252",139763,"1:33:10",746,162,356,253,"Positive",0.91362226,"VT0139_S1_VP11_20190611",54,128
"1253",139764,"1:33:10",660,183,410,454,"Positive",0.95526296,"VT0139_S1_VP11_20190611",1,128
"1254",139765,"1:33:10",661,175,430,510,"Positive",0.99646217,"VT0139_S1_VP11_20190611",1,128
"1255",139767,"1:33:10",720,92,460,415,"Positive",0.9999883,"VT0139_S1_VP11_20190611",2,128
"1256",139770,"1:33:10",1062,227,156,82,"Negative",0.7814602,"VT0139_S1_VP11_20190611",3,128
"1257",139778,"1:33:11",948,91,115,96,"Positive",0.80882025,"VT0139_S1_VP11_20190611",8,128
"1258",139780,"1:33:11",795,425,78,224,"Negative",0.9350414,"VT0139_S1_VP11_20190611",2,128
"1259",139834,"1:33:13",706,105,461,416,"Positive",0.9983669,"VT0139_S1_VP11_20190611",54,129
"1260",139835,"1:33:13",673,131,496,466,"Positive",0.98407745,"VT0139_S1_VP11_20190611",1,129
"1261",139836,"1:33:13",651,132,559,543,"Positive",0.9548657,"VT0139_S1_VP11_20190611",1,129
"1262",139837,"1:33:13",665,100,499,601,"Positive",0.97037256,"VT0139_S1_VP11_20190611",1,129
"1263",139838,"1:33:13",714,186,502,535,"Positive",0.9973484,"VT0139_S1_VP11_20190611",1,129
"1264",139839,"1:33:13",768,207,380,349,"Positive",0.93861544,"VT0139_S1_VP11_20190611",1,129
"1265",139840,"1:33:13",790,323,397,346,"Positive",0.88809466,"VT0139_S1_VP11_20190611",1,129
"1266",141868,"1:34:34",958,439,281,181,"Positive",0.56098413,"VT0139_S1_VP11_20190611",2028,130
"1267",141869,"1:34:34",912,368,341,323,"Negative",0.5700561,"VT0139_S1_VP11_20190611",1,130
"1268",141870,"1:34:34",830,253,443,274,"Positive",0.8676387,"VT0139_S1_VP11_20190611",1,130
"1269",141870,"1:34:34",847,405,176,253,"Negative",0.85110736,"VT0139_S1_VP11_20190611",0,130
"1270",141871,"1:34:34",686,188,396,354,"Positive",0.99211276,"VT0139_S1_VP11_20190611",1,130
"1271",141872,"1:34:34",751,128,401,260,"Positive",0.999716,"VT0139_S1_VP11_20190611",1,130
"1272",141873,"1:34:34",683,110,370,302,"Positive",0.9870914,"VT0139_S1_VP11_20190611",1,130
"1273",141874,"1:34:34",698,145,316,256,"Positive",0.99889094,"VT0139_S1_VP11_20190611",1,130
"1274",141885,"1:34:35",732,133,394,321,"Positive",0.99209154,"VT0139_S1_VP11_20190611",11,130
"1275",141886,"1:34:35",741,399,187,283,"Positive",0.97382236,"VT0139_S1_VP11_20190611",1,130
"1276",141890,"1:34:35",911,422,167,134,"Negative",0.8830006,"VT0139_S1_VP11_20190611",4,130
"1277",142010,"1:34:40",889,137,110,138,"Positive",0.70820886,"VT0139_S1_VP11_20190611",120,NA
"1278",142081,"1:34:43",785,235,142,139,"Negative",0.6504032,"VT0139_S1_VP11_20190611",71,131
"1279",142089,"1:34:43",854,160,178,235,"Negative",0.98497367,"VT0139_S1_VP11_20190611",8,131
"1280",142089,"1:34:43",779,180,157,76,"Positive",0.9264414,"VT0139_S1_VP11_20190611",0,131
"1281",142090,"1:34:43",775,352,115,112,"Negative",0.8852475,"VT0139_S1_VP11_20190611",1,131
"1282",142093,"1:34:43",783,213,225,189,"Positive",0.97437006,"VT0139_S1_VP11_20190611",3,131
"1283",142094,"1:34:43",797,216,192,162,"Positive",0.9846806,"VT0139_S1_VP11_20190611",1,131
"1284",142098,"1:34:43",848,166,172,171,"Negative",0.5473394,"VT0139_S1_VP11_20190611",4,131
"1285",142102,"1:34:44",918,85,134,146,"Negative",0.6866082,"VT0139_S1_VP11_20190611",4,131
"1286",142103,"1:34:44",923,96,133,114,"Positive",0.8062419,"VT0139_S1_VP11_20190611",1,131
"1287",143467,"1:35:38",1003,347,373,277,"Positive",0.9342488,"VT0139_S1_VP11_20190611",1364,132
"1288",143468,"1:35:38",759,303,411,451,"Negative",0.8785958,"VT0139_S1_VP11_20190611",1,132
"1289",143470,"1:35:38",764,159,533,493,"Positive",0.891211,"VT0139_S1_VP11_20190611",2,132
"1290",143471,"1:35:38",742,147,449,326,"Positive",0.9999846,"VT0139_S1_VP11_20190611",1,132
"1291",143472,"1:35:38",667,91,421,387,"Positive",0.9999982,"VT0139_S1_VP11_20190611",1,132
"1292",143474,"1:35:38",644,99,330,332,"Positive",0.9945852,"VT0139_S1_VP11_20190611",2,132
"1293",143475,"1:35:39",705,115,264,289,"Positive",0.95432246,"VT0139_S1_VP11_20190611",1,132
"1294",143478,"1:35:39",759,161,179,79,"Positive",0.770584,"VT0139_S1_VP11_20190611",3,132
"1295",143824,"1:35:52",944,162,120,111,"Positive",0.6273277,"VT0139_S1_VP11_20190611",346,133
"1296",143825,"1:35:53",762,177,198,290,"Positive",0.98354924,"VT0139_S1_VP11_20190611",1,133
"1297",143826,"1:35:53",751,177,204,326,"Positive",0.99981207,"VT0139_S1_VP11_20190611",1,133
"1298",143827,"1:35:53",910,247,288,260,"Positive",0.99663144,"VT0139_S1_VP11_20190611",1,133
"1299",143827,"1:35:53",748,184,187,170,"Negative",0.56566495,"VT0139_S1_VP11_20190611",0,133
"1300",143828,"1:35:53",756,287,433,388,"Positive",0.9954396,"VT0139_S1_VP11_20190611",1,133
"1301",143829,"1:35:53",933,387,333,269,"Positive",0.57934815,"VT0139_S1_VP11_20190611",1,133
"1302",143854,"1:35:54",662,321,121,89,"Negative",0.9466908,"VT0139_S1_VP11_20190611",25,134
"1303",143855,"1:35:54",665,241,232,185,"Positive",0.99855703,"VT0139_S1_VP11_20190611",1,134
"1304",143857,"1:35:54",674,271,182,246,"Positive",0.7890153,"VT0139_S1_VP11_20190611",2,134
"1305",144092,"1:36:03",966,184,135,75,"Positive",0.61308986,"VT0139_S1_VP11_20190611",235,135
"1306",144093,"1:36:03",674,177,291,394,"Positive",0.9071521,"VT0139_S1_VP11_20190611",1,135
"1307",144094,"1:36:03",675,177,285,427,"Positive",0.99609643,"VT0139_S1_VP11_20190611",1,135
"1308",144095,"1:36:03",689,200,244,483,"Positive",0.61332285,"VT0139_S1_VP11_20190611",1,135
